,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
ABT,,0.010797998419805208,-0.002914743745445823,-0.01887237556027358,0.04261690854641791,0.026103565365025554,0.024517684887459784,0.011020603737422157,-0.09290832715591792,0.002736602052451481,0.02033492822966511,-0.028175856205975312,0.0,0.00368408933916656,,0.012895023610606626,0.042039507006584535,-0.00468227424749154,0.031050955414012784,-0.010147991543340364,,-0.04582351400890286,0.03126503126503137,-0.0024396194193706125,0.023737880307589384,0.05564108203210911,-0.003411557944794772,-0.022425249169435148,-0.003835091083413211,-0.036376776680318,-0.006135484955454732,0.033266297972180316,-0.025959276385170788,0.022170361726954465,-0.01546438642772676,-0.06544103638788344,-0.013596374300186627,0.07815650504080653,0.04241237882177477,0.03711742999782941,-0.028333333333333367,-0.030308579800384473,-0.04403897592663368,0.01525204653166735
ADSK,-0.008040935672514578,0.08050815558343785,-0.06432125088841514,0.06060606060606072,0.05294214063268312,0.0010431154381083999,-0.049599999999999936,-0.02949190575412732,0.03581545932820712,-0.023122392211404823,0.08116169544740975,-0.035211267605633874,-0.022904260192395786,0.14692684962955233,0.039417774161468216,-0.15859946133128117,,-0.04441405125251935,0.15325361308781443,0.09744006501422182,-0.019876081222010802,-0.04907396484605399,-0.06743891884694757,0.054918032786885215,0.056628840298920506,0.01411340773735045,-0.015976847446875993,0.04738000540603151,,-0.002825548540133262,-0.09372717445291724,-0.15493421052631587,0.006600055000458327,0.10306319469811616,0.026675371916243057,-0.05662996649114414,-0.12945378911195513,0.006782749544442212,0.02074770013701302,-0.06895759636146456,0.025448347987759974,-0.03070577451879005,0.0006583278472677809,-0.08592275757956974
TAP,0.026930320150659128,0.03647314706374435,0.05758071715518531,0.03896979503775621,,0.006800870511425462,0.047578468967476334,0.004575611988103311,-0.006533618436683432,0.015914022940994175,-0.0005949429846305212,0.014449475002408245,0.03419602951876111,-0.046874999999999986,0.029599730911537173,0.002102139235810581,0.06274768824306473,-0.1540178571428572,0.03477611940298505,0.09946744545610718,,-0.07540115282754317,-0.05147575544624033,-0.030901444505393998,-0.043927648578811325,-0.11176088369070833,0.019330247753879686,0.01428137344272276,-0.09146590445079618,0.0699826489300174,-0.0024227740763174753,0.005502063273727694,0.04568841325375589,-0.030007363770250414,-0.10455764075067027,-0.03212373587150501,,0.07659222497932168,-0.046581625340404186,-0.006357388316151281,-0.013202382869103208,-0.0991189427312776,0.05417563074515932,0.0037154989384287638
ACAD,-0.059800664451827266,-0.033924843423799506,,-0.025168380007089715,0.005029115934356742,0.037746170678336854,-0.1331118493909191,-0.11531054405392391,-0.07848371596369455,0.022181146025877924,,0.16746411483253595,,,0.12423832092078543,,,,,,,,,-0.014866434378629514,,,,,,,,,-0.013380558835104283,,-0.024067388688327442,,,,,,-0.09920333839150222,,,
ACN,-0.050259129805953984,-0.018420418974235506,0.0075376884422111625,0.052051582649472426,0.0675660355968712,0.01749002761583316,-0.0009196811771919417,-0.053355335533553296,0.06167564555080811,-0.0010081492060825385,0.04277753964852117,-0.04995970991136171,-0.045224541429475004,-0.03957202423098105,-0.00234192037470721,0.016144975288303054,-0.07282601987286312,0.05896742629071711,-0.01688154015147128,-0.049417064122946525,0.05196131435093414,-0.0016911243249140924,0.0065489600251480064,0.01234447900466573,,,-0.07036635595057454,0.06878157203475466,0.00991410300071898,0.020511025551277613,0.024920815155680315,0.0674127364774847,-0.016650764827182987,-0.001990223463687127,-0.011679602140004606,,0.07261025782761485,-0.018997445721583617,-0.04329155798714936,-0.0009945882697090297,-0.09307643780885297,,0.05565939771547245,0.07062512585944021
ADBE,-0.012988908347927621,0.08202546639028711,-0.04849427399971733,0.09004875250932036,-0.034772784333416976,-0.025394045534150627,0.01170464450255258,0.02765287769784182,0.038461538461538554,-0.05726032892097868,0.07115881534486182,,0.03808745402533724,0.023632105599318803,-0.042401021711366456,,0.030520400237583983,-0.024331654397520452,0.02297780426039035,,-0.03959804251186082,0.052135269889442906,-0.017457585443815978,0.03915544515622964,0.17719298245614035,0.04867541981582275,-0.043542909960415564,-0.014201843965766743,-0.018883094306823115,0.025808908879860742,-0.030670857266717158,-0.10191486998873607,-0.0933647765033766,-0.011750849128957937,-0.16793173987941426,,0.05899103743892571,0.008698132040496184,-0.042143581570559224,-0.06346714509979817,-0.13671662722412142,0.1451148798883898,-0.08469866166567207,-0.13692651792046254
ADM,-0.017476227190953476,-0.025912573231185346,0.03429179978700744,0.04846560846560845,0.012248287315756617,0.0005961844197138541,0.014884696016771356,-0.0676318063958514,-0.08742244782853924,-0.02881271733730742,-0.017857142857142835,0.07298599954096854,,-0.08878198119396448,0.026552868658131754,-0.04531651483298306,,-0.007712648743940093,0.01921858500527976,-0.01600831600831607,-0.05933917734322321,-0.019415148609779536,0.0017039922103213312,0.03725635331852943,0.04853479853479847,,0.01025163094128606,-0.0737179487179487,-0.017140704464117605,0.030676892297432538,,-0.019060483265796128,-0.0032074646449919645,-0.003518029903254103,,0.020833333333333325,-0.007829846908963276,-0.06064356435643554,0.03537480447599564,-0.0404696132596686,,-0.03344867358708191,-0.012638230647709277,-0.059674502712477345
AMAG,,,,,,,,-0.2320213799805636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AET,-0.005126702797714872,0.058772311710927255,-0.03466163640650787,-0.024627431169487277,0.02125352418130566,0.032360643471754526,0.012303365849371573,0.033750337503375034,0.01502356637863316,0.007293497363796119,0.011009174311926526,-0.0016214755427439583,0.016279667552052145,0.015572452112881966,0.024557321959415682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEM,0.017944038929440277,0.09192294694153438,-0.08758586849852798,-0.11858974358974354,0.05654858628534282,0.047194719471947186,-0.07445442875481395,0.011155091759625847,0.060960960960961,0.09206569511913033,0.034394438346139825,,-0.04694455685957103,0.10004599816007363,-0.0029548332629801724,0.034129692832764506,-0.00857331281600353,0.006640714449278661,,-0.03543199781956929,0.0305781175346393,0.0406203840472675,0.002423112767940402,0.06395563770794825,-0.1563187277956353,0.04294478527607367,0.02783462955382715,0.033232628398791556,-0.060977327137022926,-0.018547626532536936,0.04941672067401162,-0.02344851904090265,,0.042614145031333844,0.06327512022272842,0.0026779736665922213,-0.06227180527383368,0.0024739353242621215,-0.031028538594139003,-0.0288875230485557,0.024871355060034232,0.008931321219587285,-0.013995075806660597,-0.022098821396192077
