,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
AIZ,0.2349365,0.18723299999999998,0.19542900000000002,0.17998999999999998,,0.250069,0.22276,0.258663,0.3986165,0.289578,0.2629985,0.2726445,0.333462,0.271233,0.27203849999999996,0.3087675,,0.290819,,,0.6248265,0.34071300000000004,0.3300015,0.3287255,0.3016615,,,0.422709,,,,0.27345050000000004,0.30946549999999995,,,,,,0.35428400000000004,0.321086,0.40719099999999997,0.3350445,,
AJG,,,,0.1862995,0.2045095,,,,,,0.18658950000000002,,,,,,,0.24033,,,,,,0.19684049999999997,0.169395,,0.24988500000000002,0.312855,0.290697,0.20946,0.21058,0.2422895,0.31167449999999997,0.2802405,0.239691,0.29790649999999996,0.267076,0.2187985,0.1887365,0.257741,0.2197465,0.2239935,,0.25713699999999995
AKAM,,2.0937915,1.322067,1.356047,1.0101935,0.897386,0.9403655,1.138933,1.828915,1.4004979999999998,1.2067075,1.293216,1.1685555,1.2004655,,,1.26234,1.025553,1.0212599999999998,1.2148295,1.044581,0.872408,0.8952694999999999,0.808881,0.8020525000000001,1.0001435,0.8395165,0.866471,0.8496305,0.8286115000000001,0.6541129999999999,0.9343265000000001,,0.9224455,,1.4171335,0.846965,,,0.5019635,0.8956865,,,
HON,0.592436,0.294878,0.3329885,0.449206,,0.570155,0.591479,0.643708,0.24948399999999998,0.203267,0.17461,,0.1675615,0.4978785,0.4913115,0.3897345,0.5288465,0.5762035,0.6706935,,0.7209760000000001,0.5956155000000001,0.6412534999999999,0.5678259999999999,0.6510605,,0.763277,0.678411,0.7152415,0.5366325,0.5518734999999999,0.475526,0.5221285,0.9579785000000001,0.566729,0.567213,0.5455225,0.544775,0.5757755,0.5692174999999999,0.5518685,0.577465,0.5146765,0.568428
ALKS,0.4730955,,,,0.45570350000000004,0.550015,0.4951925,0.5098644999999999,0.583684,0.5649415,0.472563,0.567306,0.872628,,0.3794225,0.33956200000000003,0.7095335,0.4905995,,0.7307165,,0.425358,0.577351,0.684194,0.648798,0.7333105,0.668923,,,,0.451552,,1.125141,,0.45289650000000004,0.581482,0.846725,0.34528899999999996,,0.43855,,,0.405323,0.514041
ALLY,,,0.2173145,0.285275,0.3494835,,0.2805455,,0.409151,0.323099,,,0.29535599999999995,0.321866,0.29273499999999997,,,0.2973545,,0.35652799999999996,0.35762400000000005,0.8985175,0.6055505,0.701781,0.281879,1.14032,1.5453945,0.8956135000000001,0.5122305,0.7575285,0.391574,0.3083935,0.9995325,1.040697,0.4593435,1.060863,1.6000025,1.012671,0.8476005,0.8683259999999999,1.4916315,1.0556510000000001,0.8197215,1.8486075
ALXN,,1.1779614999999999,0.9838990000000001,1.0218414999999998,0.9625589999999999,0.8368774999999999,1.1266129999999999,0.9064945,1.002572,0.9884045,1.0362304999999998,0.9060735,0.8915505,0.899663,0.8237425,0.9941774999999999,0.835034,1.0781494999999999,,0.848684,0.609992,0.8104185,0.7115819999999999,0.942283,0.7795350000000001,0.8344195000000001,0.830526,,,,,,,,,,,,,,,,,
AMAT,0.35396,0.76314,0.777458,1.3656405,0.942885,0.848479,1.0675015,0.8837619999999999,1.1192165,1.040495,1.217498,1.4086155,0.6534005,1.107977,1.330899,1.0985095,0.907192,1.031275,1.1751865,1.4809325,1.222636,1.250436,1.1094075,,0.89629,1.2220550000000001,1.1965165,1.084617,1.0179725,0.9040255,0.9594050000000001,1.156511,0.984937,1.706038,0.978651,1.0615845,1.020538,0.8741335,1.0734124999999999,,,1.1327245,1.2769344999999999,1.361178
TWX,0.269293,0.240959,0.4151625,0.5033084999999999,0.4846055,0.489599,0.42342199999999997,0.6057600000000001,1.0468315,0.7316739999999999,0.5465145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMG,0.3170195,0.3098045,0.2341065,0.237514,0.2655205,0.2541525,0.22936499999999999,0.281952,0.45197699999999996,0.36240550000000005,0.33296950000000003,0.3156405,0.28830350000000005,0.2662155,0.26145050000000003,0.28655200000000003,0.25371,0.2828465,0.2812195,0.450777,0.399571,0.3700405,0.374504,0.41939099999999996,,,,0.445162,0.4378375,,0.39686849999999996,0.38160649999999996,0.5459404999999999,,0.42540500000000003,,,,,0.390673,,,,
