,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
HON,0.058040340233583544,0.07357916368305512,0.06415989343862183,0.08282999717395888,,0.07605342332759561,0.057557574147083866,0.0839020247303185,0.14052441823133666,0.09608304572964971,0.07998257123538674,0.20174736191302944,0.08933935873426528,0.05388216172752183,0.053229195403286675,0.0827702746585259,0.09883332148068073,0.07966796589253099,0.10517280381949702,,0.09950861802150696,0.06449303270488532,0.11888711752999562,0.11558626217968883,0.08450232151806422,,0.18582304112282605,0.17237370064168947,0.13919372938507626,0.16684224558303654,0.16388949636472774,0.08679457725465528,0.15278053985343604,0.1320714453270568,0.15430760233771978,0.12398125262894677,0.14893967518614531,0.13284387093905534,0.14378127115662476,0.11610779638993303,0.1371671250387129,0.1344037810974467,0.1328159274827303,0.11431899609005289
ALKS,0.3285249935300548,,,,0.4405644780565863,0.31968792239248156,0.34791466319722203,0.42100885144748135,1.2158066701472274,0.5019206767606736,0.3144639270511439,0.7432970620291697,0.3475965786998394,,0.23787512485180787,0.2089762868666019,0.43155918840970225,0.5865291421553027,,0.2740586689867437,,0.3134329526134041,0.32880669571750964,0.4278239036145105,0.3793472785849545,0.5031977762673113,0.3052046015759042,,,,0.22107125721508966,,0.37709085746089327,,0.29961947686372126,0.2362396130500686,0.3324016959579342,0.23557679974958884,,0.3707480837534044,,,0.2686698531882424,0.3385470696969553
ALLY,,,0.14626816886314498,0.17152245777617087,0.23160421201856796,,0.10655554906172843,,0.2640709623218852,0.2303927655915312,,0.11399835199149265,0.1544073034000262,0.17175205842481722,0.20984902198182012,,,0.14579936094104398,,0.14774139576959433,0.18274713648885038,0.14539059364321763,0.1263207538590894,0.17311419790504481,0.18537339424996804,0.9353670604350325,0.5614344253016773,0.3680075283593027,0.2929585627012747,0.262417083138471,0.24273516365022452,0.24830824666183157,0.2430368787752396,0.28896076535630644,0.21086198758410332,0.2569514032069449,0.22928250767682845,0.4293420201976028,0.24190365438783074,0.2885076909664992,0.36968554947398347,0.24341272849507375,0.21964530656221654,0.4787216609588403
ALXN,,0.3858652835248145,0.2386592375808089,0.24545511975258752,0.29973586750693987,0.23182212851848674,0.22374570941133498,0.3338223679465156,0.3567827726687187,0.3750900664626926,0.3523450025157125,0.26861419436276557,0.39357163574804604,0.2077608497591984,0.3312073564841703,0.20061264452535393,0.2778904175277748,0.2765305547821756,,0.2531456066724847,0.2943004728978835,0.27747629248766686,0.2909615597941197,0.4238009844342309,0.2924387743835252,0.3682115704781785,0.2939867923638825,,,,,,,,,,,,,,,,,
AMAT,0.14124305652994495,0.18143713058287425,0.15629523133862494,0.187849833051668,0.206285873791916,0.25956336279134457,0.2019214269162064,0.1809521580394213,0.18605302382545164,0.14920565760240362,0.11991615998111026,0.18950804813555008,0.1718722693572883,0.1708510446554729,0.22987998860665892,0.23021897979090866,0.2523440040303811,0.28982047685032375,0.2215958861512525,0.2636589065790853,0.38381199067248734,0.19411838650900107,0.25127826420228944,,0.1962866418939383,0.49476880570540227,0.24419113282615718,0.2411759424813588,0.4229424863045118,0.32046624068406043,0.2796703004137488,0.2626770399756075,0.33480223986632895,0.25199218894301556,0.32949373298173806,0.3124772132405761,0.2664144820511465,0.28443534457292324,0.304619099711108,,,0.19391706458958835,0.3701460844065354,0.37259030073936134
TWX,0.1134027340136481,0.1418480350418453,0.45211485483519886,0.21621002956021265,0.15266450850535318,0.1151973690491771,0.10525868129762578,0.12733076844072408,0.3032829540962305,0.1556253778718227,0.1187678082966626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMG,0.10185941965953908,0.19367179132925902,0.12373520602522269,0.09146222365752708,0.1679955272391329,0.10519961491847195,0.08282150220291691,0.15317001659886664,0.28887634480921004,0.19224597705028562,0.18544733552101425,0.19385423885595723,0.1941654785536064,0.11235120381506936,0.14582591963136046,0.12321567839037431,0.14988169931116135,0.15980386621619677,0.16219282617363637,0.16114020718956126,0.2473995106395145,0.19937280716644418,0.186695377068725,0.2338821189784067,,,,0.29015087736338746,0.2032383572892726,,0.30779725261666085,0.19457303091322348,0.2233762470255162,,0.20162225984470977,,,,,0.17035193151335534,,,,
AMGN,0.21494835599363807,0.19955662906387184,0.1479059460745828,0.12699837064324346,0.2464641588320236,0.17985960191490283,0.19668280586424275,0.24982771832171036,0.20908052237593622,0.1721503338222244,0.11549757618251474,0.13561094964736534,0.19946997963857804,0.1787240041124538,,0.14250191388492958,0.1511086531962357,0.14386639050344904,0.11298236232892003,0.16803648795914605,0.1911323426377321,0.14009474492782817,0.16610346290271255,0.1523257097223793,0.13236509810394032,0.35456585071758323,0.28477025455103777,0.2437738167954299,0.1722534971954601,0.14329458238611018,0.12002665567637623,0.16097712787610288,,0.13176519688195976,0.1162023994251672,0.2539401055017484,0.13976366845479146,0.194488871490386,0.15020614091648213,0.20395301492565407,0.1844908986803008,0.15759793033647373,0.1679848374095345,0.18483973649357857
AMP,0.10332736476016956,0.12609050407362607,0.07254418448824293,0.0945697995559003,0.11555262787577553,0.14729984967973467,0.09843187097700551,0.13325655137260145,0.1042014266335036,0.15066435579035165,0.1811233155325309,0.13381420006587064,0.1727828196249724,0.11416743544013472,,0.11487626233669483,0.14291656687895687,0.13450108625253007,0.18211821765993283,0.1821970448198098,0.2045819632261915,0.1556764508978847,0.19393788088818434,0.19494659747112117,0.0867429565186364,0.4452493653995483,0.2567141164774096,0.23854037649012694,0.2190212764381989,0.19849929368485994,,0.14724893752046045,0.1804343061792048,0.21977995703205402,0.14299063605106474,0.16455870297402805,0.11420378288524485,0.246821359416377,0.16048070022357866,0.1237091374863295,0.12780356746865532,0.12317232654936411,0.19224960108599573,0.11878680928698837
AAL,0.3441132781864397,0.2506543419901358,0.30185234353353213,0.44611297659571775,0.38920317037284613,0.3278084532295758,0.3084592488830206,0.34027839234343804,0.26802021233447504,0.21551540549372158,0.4028732809937389,0.2955174499640671,0.24568215420710482,0.2551945185682187,0.20995368777659906,0.26482039980260214,0.26370927626681073,0.2659300337063759,,0.3540836914685638,0.3715896896568153,0.2580621786584962,0.28345673041715225,0.2905039559258377,,1.4868883684878336,1.3612135061622164,0.5048034118099127,0.5125964979263483,0.49206004264286285,0.359668001004018,0.3949864214563781,0.48885169072272555,0.48500055901471584,0.4887935270240315,0.3343878413382401,0.44476185298292187,0.3435128187015419,0.2485559999921382,0.2698810634913286,0.4155134766504727,0.37382383964754085,0.36105760356347344,0.3622023566658896
AMT,0.11575810059048006,0.10486470375353282,0.08887867668852299,0.09188049322904601,,0.1566239045872379,0.14790318946526815,,,0.1275397364349469,0.11117479370025007,0.1673371578369158,0.13443590383788362,0.0986951175228042,0.13257732540304687,0.15864049771721764,0.20143215344363566,0.2130402077684406,0.15087208912762107,0.1617545163610307,0.11393852844426541,0.13535290521637441,0.17060569270454368,0.26416439767897765,0.18616347462906968,,0.2135905258866085,0.19951744148040435,0.20808029698053068,0.2094442134318724,0.12986733665458977,0.18046664395589984,0.2377856365955813,0.21628504184514263,0.24805965867234334,0.25655861356099274,0.19686399143829234,0.23671460475249775,0.21895642099202176,0.224337721652003,0.17620980163474156,0.22624605049932434,0.2213972096535518,0.19144494944442264
AMZN,0.16552609873436952,0.21058982631614273,0.22098375967273895,0.15873462412929362,0.21945200746892185,0.13085922821738993,0.12312104790080987,0.19354026700401109,0.29956520373900375,0.19872871741113102,0.11327072632400645,0.11221631056866022,0.15607304670325794,0.1067629627252118,0.16296502142377528,0.12429427416511461,0.191755890288973,0.2097659514633805,0.15320263672797638,0.20461068660134085,0.2194257466556778,0.11808747918777734,,0.1176739261720115,0.1503534872891832,0.367412594480951,0.331191399238003,0.2279487877854651,0.20422202995387434,0.16739518132365935,0.2052034197637433,0.15433224970197154,0.202069662081499,0.24078258427836507,2.408893303178761,0.20875634516877442,0.23678479074399683,0.23381746328275024,0.21632729243490695,0.19560297166677576,,0.1381285020088457,0.20822974990089244,0.17527610872234595
ANF,0.38320245665221775,0.27469814846724255,0.260961894367211,0.5424986898715132,0.3143958726682906,0.3198784633832239,0.3718505619313137,0.39040574402445266,0.3440349700658771,0.295878762898379,0.2404272733036114,0.3015420189964806,,,,,0.5049402737978895,0.42671986818065516,0.4670131439772534,0.46966761739502094,0.3866136389585132,0.3269381792465782,0.4280128902990945,0.3670621964614658,,,,0.6377929950710464,0.44007384071053285,0.46947457717026203,0.4699197041585339,0.4760158114362186,0.4714383602763335,0.4155614548351344,,,0.41250088022282816,0.36087619733850046,0.35656902323067957,0.3336255260792884,0.3463323830228432,0.3717138448879065,0.46531535978438543,0.48989662372138654
APA,0.14427657904235644,0.12674646556752847,0.16123789692208085,,0.3504596924640921,0.2824148265999854,0.26776113854560724,0.3664709555188295,0.4973486888047503,0.38791747807879157,0.31740132583990627,0.361311178426509,0.18400134177677246,0.25752260115204756,0.3308217475118141,0.32151826965640196,0.2832998304328015,0.2400151834609758,0.3894452573778112,0.262513247506123,0.28493025963947594,0.3362018013563537,0.360848613749867,0.6166753545716365,0.737907086979006,1.9082901991025014,0.7205555270176618,0.6515987262231239,0.6760285711584977,,0.3780709636191109,0.4539394355869865,,0.4287804058867528,0.5768735165292938,0.4987716359721497,0.4142374253786428,0.39595515893068656,0.32381525772726855,0.3364353659387265,0.34225202830890655,0.2794547243571993,0.29483346797833787,0.4115324573965495
APC,0.15885076400964543,0.3939476946873467,,0.23602626117163023,0.3169214563442917,0.21253195708428355,0.1676706408998162,0.312434546043919,0.5686525380901861,0.3840384802398838,0.25913567935710846,0.28650418430254065,0.1559393671751859,0.19739994908460765,0.30873381619815604,0.27535264521864833,0.22463080742272326,0.2609163814434353,0.2851842070268872,0.22634793253252797,0.27119428238445237,0.8220172807729288,,,,,,,,,,,,,,,,,,,,,,
APD,0.11362502163973331,0.11614839517690845,0.18625308218168915,0.202474381400069,0.11173974327363448,0.0881687700992759,0.08910165509492562,0.12666345870619997,0.1489734173308883,0.13664455690021265,0.09990923326265301,,0.09910433450513671,0.09839808875581424,0.09608888713138582,0.07645820032562832,0.09682326146053145,0.09096417816668315,,0.111612428604693,0.16732885836262598,0.08425119707342939,0.13454544788003503,0.21173241659585346,0.12187180908559023,0.3784720496236656,0.24130890991851922,0.16528404634249544,0.21259914275862915,0.1463000537080106,0.09633395823700824,0.13750518026050387,0.15253920032378096,0.13674835643239858,0.1809148585670517,0.14282514620475067,0.13538867078600555,0.1522380339917529,0.15229930154167937,0.14532985262671602,0.13490627550284373,0.1658456691692584,0.27916977422621736,0.2762566727336991
