,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
AGIO,,,,0.04427456601369645,,0.10151515151515152,0.10022026431718062,,,0.03011926420052557,0.05151953690303907,0.21791478097515157,,0.04775761725436494,,0.10452044965319301,,,0.06106505102040816,,0.011164274322169059,0.07593847477680972,0.01726121979286536,0.06584736762251556,0.12120243044451551,,0.10797401063201417,,,0.014933193607545192,,,,,,,,,0.20569436374201047,,,,,0.046451308653619426
SWKS,,,0.018522682556636125,0.0015444015444015444,,0.007834688081480756,0.006913716814159292,0.0008810055209679314,0.022830440587449933,0.0038965255980084423,0.00030084235860409147,0.006346803307325026,0.0031504586901308757,0.05946749560751453,0.0010239781551326906,0.016884761502743775,,0.0035946080878681975,0.004830682150873426,0.02993119266055046,0.00011946004061641381,0.003610528767761472,0.014339890969424033,0.0004967339741201599,0.0020331250619855202,0.008472906403940886,0.0158190613152046,0.006770480704129994,0.08162285439923178,0.021972213832678947,0.0009275425578350065,0.007374482270936458,0.007531474820143885,0.003922098999188531,0.0,0.008644991542943056,,0.05810684161199625,0.014385353095030515,0.0045184975995481505,0.009560229445506692,0.0016910254861698273,0.0023853409953377425,0.00534675263406196
HES,0.04820846905537459,0.46887966804979253,0.02323749507680189,0.021806853582554516,0.0594679186228482,0.015556307067974298,0.030523255813953487,0.001415762151958471,0.051478352692713836,0.005638379204892966,0.007124833011726288,0.055044630781714905,0.029124984171204255,0.0003705075954057058,,0.009509123618607042,0.01787487586891758,0.004799862861061112,0.021562322678267448,0.008472100496640374,0.007609988109393579,0.0063797703282681825,0.007228519796287169,0.008585445625511038,0.015749148694665153,0.006360078277886497,0.005156632718834601,0.023276633840644583,0.05387729679227655,0.006825938566552901,0.022810890360559236,0.028751476959432847,0.0009328358208955224,0.02914614121510673,0.047619047619047616,0.0010131712259371835,0.05396966993755575,0.002752113229801455,,0.04023646071700992,,0.0014340344168260039,,
AIG,,0.019377504528736895,0.016287088285999455,0.018624712052149193,0.015981432360742707,0.04512393192571146,0.03343465045592705,0.01012339762789026,0.004614256759670534,0.011051143664867643,0.05107351984385166,0.029288144639402228,0.0003073901720531102,0.003845414343395501,0.013888888888888888,0.07282273713046455,0.0032418001525553013,0.23330232558139535,0.03604573464993689,0.005546101972647634,0.007205621660226244,0.022403480152256662,0.019971779007923587,0.03010520187949603,0.0008207653637016518,0.01742240683050652,0.009821115398105928,0.0034186019097017565,0.00802010016805604,0.01114099116404149,0.011420151040707312,0.004901736222456365,0.021077998778087026,0.054540842212075086,0.05722460658082976,0.002956194571351787,0.0018479164741753672,0.0919435593991807,0.07351129363449692,0.00014684287812041116,0.027452433901655547,0.09015112037519542,0.007997968769836232,0.08488458674609084
AIZ,0.10888888888888888,0.016666666666666666,0.8439821693907875,0.03316326530612245,,0.10948905109489052,0.03325942350332594,0.0,0.12177121771217712,0.10537190082644628,0.10344827586206896,0.011134676564156946,0.05555555555555555,0.005689900426742532,0.1045531197301855,0.03982300884955752,,0.0018433179723502304,,,0.0,0.023514851485148515,0.1752136752136752,0.15186915887850466,0.0032626427406199023,,,0.0,,,,0.0196078431372549,0.002770083102493075,,,,,,0.001059322033898305,0.016666666666666666,0.012252591894439209,0.007554945054945055,,
AJG,,,,0.09248554913294797,0.42528735632183906,,,,,,0.0,,,,,,,0.055232558139534885,,,,,,0.004469987228607918,0.0030534351145038168,,0.0070028011204481795,0.022578295702840496,0.04709576138147567,0.0,0.1168289290681502,0.08730691739422432,0.04678362573099415,0.04072398190045249,0.33200531208499334,0.006017505470459519,0.008329250367466928,0.15578635014836795,0.18888424571667364,0.08465608465608465,0.02064693737095664,0.03388357949609035,,0.014804063860667634
AKAM,,0.0016627868307283007,0.0051822730521801285,0.0006206361520558572,0.015848473134905297,0.009197751660705161,0.0267022696929239,0.0006996268656716418,0.0,0.0037770754644261156,0.0024484637864307717,0.007045072452165559,0.005817856343701052,0.09558823529411764,,,0.0004890374113619692,0.02001482579688658,0.013117017604418364,0.0,5.6779468544174426e-05,0.0024125452352231603,0.0018076644974692696,0.05945531261986958,0.004904966278356836,0.015101938082053864,0.03989535644211903,0.012013023464690693,0.002362347810285299,0.033510572523803635,0.002374703162104737,0.030181086519114688,,0.013580655846306725,,0.02481475099086679,0.02912232520883396,,,0.036599313762866945,0.08472812811001539,,,
HON,0.2550098231827112,0.0006288121738036848,0.036336532190440696,0.06892397711138837,,0.05370001532097442,0.15554869714739208,0.07302565353994449,0.040809968847352024,0.07876645059909644,0.0037481259370314842,0.13384747215081405,0.02242312659723558,0.14135868229123985,0.09898525751483822,0.005028750025043576,0.00010817827780181739,0.002504696305572949,0.013555043354187246,,0.0,0.015750115809675072,0.08196008958117458,0.04845300642148278,0.028555678059536935,,0.02312198129688624,0.11189034109021358,0.06213775441434156,0.019323009455940798,0.047396208303335734,0.014983801295896328,0.022912047302291204,0.008316008316008316,0.009425878320479864,0.009086444007858546,0.036853932584269666,0.11464968152866242,0.08156571178657336,0.00768,0.058022922636103154,0.035618279569892476,0.02023539128639273,0.14224464060529635
ALKS,0.004222972972972973,,,,0.0015060240963855422,0.2119933105041013,0.011362305259458826,0.10295291300877893,0.003089598352214212,0.0,0.004979119820109219,0.09742158426368952,0.026913199794555726,,0.04432757325319309,0.0006782726656115759,0.023721846364648455,0.0009244422531739184,,0.011638939844392435,,0.013849197625851836,0.023423423423423424,0.00660883932259397,0.01880540137519675,0.003358387973772589,0.017255717255717257,,,,0.019030144167758847,,0.01686948683278604,,0.07452907452907453,0.028205416338914484,0.0337362439112394,0.0,,0.0034153005464480873,,,0.014613778705636743,0.07247995127398234
ALLY,,,0.005933250927070457,0.020049152761609106,0.050119934351723266,,0.008387698042870456,,0.06179561169488757,0.18585780525502318,,0.0018867924528301887,0.033769742310889445,0.0010901935758349287,0.0008283860278889963,,,0.04357711254262978,,0.2323297031817211,0.030974598237428718,0.0016240357287860333,0.014343570705366182,0.017833726724364018,0.26639378498036925,0.1467659537622305,0.002680040333280263,0.005083268783888459,0.06590666191663698,0.000618512343355026,0.018915003219575018,0.14680636202979044,0.016224530904740395,0.15714285714285714,0.00730176061143715,0.02506271595588583,0.01941667839879863,0.10165451824676579,0.03551177043358726,0.011195465836336283,0.009292976916443854,0.004424778761061947,0.00428109011172601,0.0022651591419499727
ALXN,,0.003165988240615106,0.0,0.005601493731661776,0.14978775015160703,0.0007122507122507123,0.017329910141206675,0.0035676061362825543,0.0,0.038449515473585494,0.014516798009124844,0.0128,0.0018779832546493127,0.003932363350373574,0.000449034575662326,0.002440333837668993,0.020442930153321975,0.013289036544850499,,0.007359705611775529,0.0,0.01625615763546798,0.025884838880084523,0.014377682403433477,0.034012260233339926,0.008256664307619722,0.010683760683760684,,,,,,,,,,,,,,,,,
AMAT,0.03450634307777165,0.06923044716127952,0.04704218615146253,0.009946236559139785,0.05693821116097738,0.08931394245969017,0.12743384922616077,0.026047729918509895,0.017481799301640916,0.17125320722443024,0.005820617120255298,9.757430283160627e-05,0.021821112934335148,0.00949209745220051,0.02739045474116517,0.0007606554106292241,0.0064611573659946325,0.008474225095309132,0.020148890739259833,0.09955864651598234,0.011964285714285714,0.005761690432063744,0.018770120587111912,,0.004503152206544582,0.003934858754492108,0.008280835215341337,0.05373134328358209,0.005205569816299313,0.029109756495094043,0.009298613381541242,0.006636172373007317,0.0019308746862328635,0.003476169940277832,0.009862409048587883,0.004686725853318871,0.014709239750823522,0.004299889746416759,0.009625386179808423,,,0.0124326418483429,5.89599465429818e-05,0.04733420668858294
TWX,0.05977787456445993,0.03238397529381488,0.0137444279346211,0.143710407239819,0.020561011799618455,0.014951849974657882,0.01979398101393658,0.0,0.002435394398592883,0.036420283626987536,0.0029603713920473658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMG,0.19658119658119658,0.033854166666666664,0.04411764705882353,0.056451612903225805,0.08755760368663594,0.04933586337760911,0.07888040712468193,0.0,0.018292682926829267,0.03365384615384615,0.04413102820746133,0.04589041095890411,0.01415929203539823,0.0533596837944664,0.0058997050147492625,0.06423258958755916,0.03208556149732621,0.26333615580016934,0.5946462715105163,0.11470408785845028,0.13924050632911392,0.0768012008005337,0.20059880239520958,0.03495525727069351,,,,0.0,0.001524390243902439,,0.010666666666666666,0.0,0.03986710963455149,,0.12857142857142856,,,,,0.11666666666666667,,,,
AMGN,0.05962654950572729,0.008467079489447743,0.008528318390553248,0.0011348756001745963,0.041274900398406374,0.010944135903299575,0.012899262899262898,0.0034190282069827076,0.012489514400223693,0.09392215298473765,0.002404302435937994,0.049534845764648276,0.007856268916221263,0.04066749885027265,,0.0442633099463475,0.072058677767866,0.034841768889805176,0.06776696906765767,0.014984737767089076,0.016508644729503624,0.11702360938527885,0.024452021432050657,0.001610738255033557,0.026211135213304412,0.012336392357454491,0.01904761904761905,0.029507839721254356,0.07754820936639119,0.011473429951690822,0.04816716840800425,0.00985741946840345,,0.02135623073535887,0.05552238805970149,0.03166032642041968,0.017928286852589643,0.0395655546935609,0.023751129469472054,0.006126021003500583,0.09731939312947095,0.008366609621601065,0.06737367436057393,0.06857234623414164
AMP,0.046476761619190406,0.06339468302658487,0.11283185840707964,0.04609929078014184,0.06063432835820896,0.018328840970350403,0.16,0.038686987104337635,0.04184549356223176,0.06995581737849779,0.15997450605481198,0.08445532435740515,0.041237113402061855,0.0032743942370661427,,0.022569444444444444,0.07051282051282051,0.041254125412541254,0.12969058591178406,0.039298669891172915,0.08665835411471322,0.015083798882681564,0.01799660441426146,0.023863636363636365,0.037298387096774195,0.01653196179279941,0.0013802622498274672,0.007766387076731904,0.13119026933101652,0.006053268765133172,,0.0018424689083371719,0.2534972445951674,0.011049723756906077,0.004956629491945477,0.0065040650406504065,0.001890359168241966,0.020833333333333332,0.078397212543554,0.1207897793263647,0.03585147247119078,0.010997067448680353,0.32444124008651765,0.003784806704514734
