Ticker,Q-String,Date,Hawkes,Reversability,RSI,Vol Ratio,Idiosyncratic Vol,Abnormal Volume Call,Abnormal Volume Put,After Market,ATM Call Open Interest Ratio,ATM Put Open Interest Ratio,Beta,Call Put Ratio,Day Of Week,Kurt Delta,Skew Delta,Implied Move,Implied Vol,IV Slope,Log Market Cap,Vix,PNL Bid Ask (8),PNL Realistic (8),PNL Stock (8),PNL Log Return (8),PNL Margin (8),PNL Mid (8),PNL Raw (8),PNL Hedged (8),Earnings Std (8),Realized Move Pct Abs (1),Realized Move Pct Abs (2)
GOOS,2019-Q4,11/12/2019,41.6944354,0.314845816,45.08787525,0.736984608,0.388173682,-0.961787254,-0.793985623,0,0.017719671,0.009755774,2.11971291,1.510496501,2,-4.957685133,-0.719482366,0.156493291,1.826545,0.1103585,21.54943172,12.68,-0.591418437,-0.473169526,-0.042194935,-0.081550693,-0.132074639,-0.362287299,-1.795385714,0.159769554,0.205957106,0.074982643,0.308649531
GOOS,2020-Q1,2/6/2020,34.28555488,0.292634297,46.80440183,0.636519292,0.332372776,-0.888678962,0.264213944,0,0.012238843,0.046606503,1.838988119,1.181499461,4,-7.176288159,-1.415023167,0.161328916,3.209759,0.278251357,21.39255322,14.96,-0.522443152,-0.410523335,-0.035387205,-0.058372359,-0.110954472,-0.3053776,-1.5111,0.154671031,0.192190508,0.10835041,0.074982643
GOOS,2020-Q2,6/2/2020,21.75068455,0.183009724,53.40777706,1.509579601,0.478369522,0.89376151,-0.517359275,0,0.04498189,0.000233672,1.741191832,2.164140481,2,-7.494974577,-1.00797798,0.135820169,1.6530515,0.084073429,20.96055525,26.84,-0.396176859,-0.29583714,-0.022065904,0.058234184,-0.070981046,-0.201577109,-1.030533333,0.193091041,0.179785406,0.043843844,0.10835041
GOOS,2020-Q3,8/10/2020,23.9650228,0.329670582,53.71493558,0.559997411,0.301770165,-0.923470432,-0.130954548,0,0.095156972,0.000486736,1.473916675,1.352032055,1,-7.669588629,-1.536694419,0.123071509,1.313735,0.058298214,21.10661414,22.13,-0.403470349,-0.299407025,-0.022855645,0.0565615,-0.072879909,-0.203136252,-0.943122222,0.234569896,0.187924564,0.177396943,0.043843844
GOOS,2020-Q4,11/4/2020,34.40050971,0.429970344,49.49988042,0.960780515,0.371070705,-0.949189189,-1.091818182,0,0.081551467,0.043262059,1.033523247,1.254484305,3,0.79325087,-0.020148133,0.127803736,1.8659835,0.112624357,21.38919464,29.57,-0.135583031,-0.039225026,0.005530399,0.226182873,0.01700289,0.050334065,0.264433333,0.34428416,0.137720423,0.052398227,0.177396943
GOOS,2021-Q1,2/3/2021,34.40161198,0.073562194,60.65989844,0.940366166,0.461064953,-1.113890616,2.948092703,0,0.085122506,0.003788836,-0.174766954,2.622140897,3,-0.018462777,-0.011376155,0.140284027,2.015458,0.133889786,21.45566224,22.91,-0.127499476,-0.034070945,0.004742339,0.231368709,0.015708906,0.052841392,0.021177778,0.390567687,0.138927539,0.003646308,0.052398227
GOOS,2021-Q2,5/12/2021,43.4659197,0.127219562,46.40837957,1.276986235,0.313067986,-0.671694951,-0.553052671,0,0.015911138,0.023716602,1.353687685,0.937754508,3,2.82250913,0.060718591,0.138655891,1.970401,0.139838929,21.62414549,27.59,-0.303655352,-0.190087004,-0.012474619,0.111943852,-0.037780348,-0.085842956,-0.672277778,0.382530728,0.159170193,0.219789593,0.003646308
GOOS,2021-Q3,8/10/2021,44.063123,0.027095904,68.85639869,2.00897686,0.318187974,2.574681143,5.03238389,0,0.047212742,0.010807736,1.748690481,1.095351609,2,-4.573396748,-1.240466206,0.09526209,1.134999,0.062979857,21.69604692,16.79,-0.316283982,-0.182898276,-0.009662181,0.139829735,-0.028789748,-0.061932795,-0.551011111,0.441080733,0.15672853,0.088937093,0.219789593
GOOS,2021-Q4,11/4/2021,39.93030908,0.063783225,52.68911059,0.374481885,0.350790745,0.804673587,0.298182209,0,0.27184466,0.106796117,1.078888424,0.943396226,4,-0.013969881,-0.346913857,0.119340692,2.374372,0.197191643,21.60147903,15.44,-0.23547979,-0.10742299,0.004662047,0.184021496,0.010164304,0.009080926,0.1809,0.381921038,0.125158938,0.128937894,0.088937093
GOOS,2022-Q1,2/9/2022,33.15030241,0.108234023,56.32909826,1.000721831,0.34678464,0.987327665,1.070657097,0,0.007523511,0.003448276,1.351221351,2.16468254,3,-6.875603393,-1.251358546,0.153070068,2.316994,0.112925143,21.37383178,19.96,-0.401613925,-0.269352529,-0.012341193,0.050530268,-0.044217522,-0.149229724,-0.521255556,0.269146265,0.139172475,0.193668068,0.128937894
GOOS,2022-Q2,5/18/2022,21.62114924,0.169967625,37.58343373,0.852796888,0.341665388,1.408449868,-0.497494169,0,0.000785658,0.00885651,1.985384577,0.289582758,3,-31.45145609,-1.792023826,0.204039657,2.9007565,0.205345429,20.7851486,30.96,-0.455203898,-0.315476693,-0.017796931,0.00888469,-0.060254678,-0.189598818,-0.714888889,0.196423891,0.146377056,0.1626348,0.193668068
GOOS,2022-Q3,8/10/2022,20.30489981,0.064878452,58.76625495,0.849693696,0.389205918,-1.681857904,0.146713615,0,0.026473955,0.01974814,1.658221715,5.536950421,3,-25.21198829,-3.278217577,0.143934485,2.066509,0.137838,20.88439712,19.74,-0.498619495,-0.354362236,-0.021161422,-0.055974977,-0.071483988,-0.224227438,-0.913022222,0.179686047,0.147168753,0.098895318,0.1626348
GOOS,2023-Q1,2/1/2023,22.51803905,0.169049734,77.11969747,0.924096541,0.341340194,5.440185563,0.143112049,0,0.105882353,0.001838235,1.624635699,0.269248717,3,16.35553597,2.419515004,0.148255694,2.142482,0.137438857,21.01540083,17.87,-0.396422588,-0.259646914,-0.009278008,0.111762308,-0.036836359,-0.137124156,-0.7286125,0.240654699,0.143413677,,0.01798893
GOOS,2023-Q2,5/17/2023,20.55839647,0.047149066,58.30535359,1.167465387,0.260561283,-1.530689215,-1.212478985,0,0.009420157,0.007286141,1.821960833,0.831184056,3,-11.42916636,-2.358840454,0.160972535,2.2769505,0.166253429,20.81373216,16.87,-0.607008422,-0.469093573,-0.034318408,-0.124792895,-0.113745865,-0.345163839,-1.4263375,0.14852891,0.169909705,0.236916836,
ARRY,2015-Q1,2/2/2015,6.254907517,0.138036523,71.05596063,4.131690643,1.181119443,-1.578695015,-1.848961124,0,0.055982437,0.097969265,1.371394128,3.438489647,1,-36.49074357,-3.813321923,0.068953219,0.753329,0.001139857,20.724892,19.43,,,,,,,,,,,
ARRY,2017-Q1,2/8/2017,10.94173652,0.055527574,55.47587294,1.69191812,0.4559776,-0.230842006,-1.608133901,0,0.07019585,0.025014543,-0.663181275,4.605434783,3,5.974844893,0.86117214,0.023267862,0.7903895,-0.000863893,21.31569443,11.45,-0.4448,-0.157176471,0.009260809,0.075216601,0.027002847,0.069894737,0.0664,0.452,,,
ARRY,2017-Q2,5/9/2017,8.274153325,0.638228588,26.90404035,0.560328452,0.560009672,-1.535007022,-0.471817298,0,0.035371865,0.036238557,2.637897619,6.743708054,2,-9.684850691,-1.036006703,0.070918615,0.8919955,0.002023196,20.90476706,9.96,-0.782511111,-0.463938235,-0.020285483,-0.129690031,-0.065141645,-0.207416268,-0.2334,0.73683871,0.099248781,0.173831776,
ARRY,2017-Q4,10/30/2017,11.65429763,0.041840693,45.1929994,1.595738432,0.457277367,-1.301322599,0.144921657,0,0.092722571,0.15047408,0.88633193,3.128622267,1,4.819252794,0.50123276,0.090534194,0.662652,0.002882411,21.46534975,10.5,-1.370539683,-1.014595902,-0.080799079,-0.528577886,-0.254641273,-0.717878788,-0.6589,0.611186536,0.019108094,,0.200854701
ARRY,2018-Q2,5/8/2018,14.71558864,0.244826299,38.36414129,0.860390252,0.383292366,4.891603416,-1.621997912,0,0.055065056,0.090148699,1.600672686,0.997215777,2,-4.871411032,-0.62779598,0.032028235,0.890477,-0.000628982,21.77718613,14.71,-0.969185185,-0.672794431,-0.04760589,-0.297791805,-0.15151274,-0.427252525,-0.372533333,0.582524357,0.120297553,,0.019699812
ARRY,2018-Q3,8/13/2018,16.12958171,0.221857939,31.65496505,1.355832852,0.426718079,-0.444241316,-0.976654765,0,0.067470788,0.047995979,0.880393755,2.791805622,1,-0.955780932,0.162739078,0.093143451,1.0260465,0.012646457,21.85496045,14.78,-0.76890613,-0.505595823,-0.031458823,-0.185740258,-0.10092297,-0.285393939,-0.221575,0.576411125,0.113360605,0.005139501,
ARRY,2018-Q4,10/29/2018,15.01777876,0.086493936,49.3712184,1.596116914,0.471332917,-1.330119472,-1.852971103,0,0.009097316,0.099493882,2.061715234,3.708597285,1,-1.582900628,-0.257163854,0.16663476,0.9202945,0.007066714,21.84645007,24.7,-0.615229252,-0.351513393,-0.016301529,-0.017325207,-0.0512537,-0.128407459,-0.04738,0.636621583,0.111030551,0.025938567,0.005139501
ARRY,2019-Q1,2/4/2019,18.17842029,0.05103236,69.05343022,1.855042611,0.367606813,1.511945903,2.346160581,0,0.0765777,0.028810177,1.554553945,2.755503513,1,-13.38744181,-1.163520211,0.058708863,0.781326,0.001265732,22.13961947,15.73,-0.553564917,-0.300209265,-0.010451089,0.007272867,-0.034316194,-0.087558187,0.005733333,0.532966262,0.099813805,0.042273042,0.025938567
ARRY,2019-Q2,5/6/2019,23.90705899,0.011463503,49.4443446,0.745951813,0.267235945,-1.469838607,-1.197893873,0,0.517056163,0.018658123,2.211054595,10.14705882,1,-1.397894666,-0.068872623,0.032042866,0.712703,-0.000154243,22.35733111,15.44,-0.516291165,-0.28599622,-0.010783684,-0.009979293,-0.035206878,-0.091872175,-0.029571429,0.526745275,0.092820979,0.109581789,0.042273042
ARRY,2021-Q1,3/9/2021,39.60506592,0.10948743,33.50262782,1.123296329,0.408105052,-0.44024956,-0.710111738,1,0.01204531,0.261726228,2.251472794,1.076872101,1,-1.313151798,-0.097895592,0.121896793,1.039301,0.007515196,22.21585524,24.03,-0.150336057,-0.028843622,0.009389373,0.093316465,0.027742756,0.074633036,0.180566667,0.576584282,0.071931561,,
ARRY,2021-Q2,5/11/2021,28.04160618,0.446583545,33.62681529,0.688855316,0.612757968,-1.23935667,-1.771195607,1,0.012870662,0.414384858,0.826929531,0.927754804,1,-2.281437386,0.107342222,0.119682558,0.948303,0.008395536,21.87652422,21.84,-0.056086348,0.032452218,0.013679002,0.139437608,0.042341837,0.112778645,0.459933333,0.818137343,0.085695028,0.043105909,
ARRY,2021-Q3,8/11/2021,14.63804685,0.27194657,60.47278077,1.358778168,0.519173585,1.395984123,1.05815161,1,0.147131148,0.12920082,0.887109343,1.319942952,2,3.801647645,0.787798121,0.187781747,1.35157,0.018837411,21.44320331,16.06,-1.09590522,-0.954979317,-0.104633059,-0.331209606,-0.320994732,-0.826582656,-2.517766667,0.321728949,0.24361102,0.460521042,0.043105909
ARRY,2021-Q4,11/11/2021,21.51365467,0.174804949,57.44678245,1.352761684,0.674419526,2.789050728,2.791666667,1,0.230005907,0.008978145,0.775954191,1.651942356,3,-6.587144155,-0.7801576,0.169922217,1.344426,0.017326125,21.81701531,17.66,-1.203588682,-1.056756981,-0.115644387,-0.44269024,-0.35506846,-0.9231639,-2.743966667,-0.11016056,0.303249317,0.12924282,0.460521042
ARRY,2022-Q2,4/5/2022,11.99377841,0.341257229,45.23528623,0.854515,1.010915875,-0.49531812,1.593147618,1,0.024269962,0.079957888,1.480624372,2.109407305,1,-57.01999717,-4.176524702,0.16583688,1.3371455,0.011112944,21.18532498,21.03,-1.013358179,-0.874239378,-0.095715651,-0.383081013,-0.290678416,-0.748316587,-2.256575,-0.111656783,0.296330967,,0.200814111
ARRY,2022-Q3,8/9/2022,15.68810485,0.238250944,69.61650862,1.745674269,0.91936054,-0.702531115,-1.071757679,1,0.316590097,0.041041348,1.51373283,4.090956341,1,-8.273558459,-0.163478713,0.164467744,1.3149935,0.011354286,21.73467129,21.77,-0.834928967,-0.699391502,-0.072788226,-0.28255578,-0.222936585,-0.576118058,-1.76526,0.003531716,0.259556867,0.043519395,
ARRY,2022-Q4,11/8/2022,17.3262478,0.167878753,48.99098625,0.715074894,0.580401724,17.44766992,4.542047184,1,0.085546365,0.195472355,1.119068742,0.854662899,1,-23.59691587,-2.179577087,0.188166653,1.3970915,0.014826839,21.66145002,25.54,-0.884298729,-0.758901521,-0.088905443,-0.349659652,-0.258213779,-0.644119546,-1.987716667,-0.035100382,0.265440088,0.289229087,0.043519395
ARRY,2023-Q1,3/21/2023,19.85644764,0.282378171,47.74895692,1.201701539,0.65276477,-0.290969677,-1.300944539,1,0.031144274,0.243546369,1.699645018,0.866522491,1,3.457472179,0.554853097,0.166825716,0.940562,0.003194929,21.76085189,21.38,-0.734747857,-0.620393303,-0.069299062,-0.258061083,-0.204383871,-0.515459611,-1.5865,0.042443059,0.245747838,0.134864547,0.289229087
ARRY,2023-Q2,5/9/2023,20.36064635,0.0101619,40.89873341,1.155721543,0.556921224,16.42721455,2.310812988,1,0.066234258,0.167881829,1.610762177,1.247499468,1,-7.855793761,-0.206691046,0.153789792,1.106669,0.012833732,21.78776781,17.71,-0.639779375,-0.534717205,-0.057798805,-0.212035501,-0.172563009,-0.43799035,-1.3350625,0.071468663,0.227528412,0.048076923,0.134864547
ARRY,2023-Q3,8/8/2023,19.533288,,28.2945085,0.610700283,0.371378565,4.374511296,1.444875411,1,0.027753037,0.06793972,1.359045844,1.664609835,1,-2.503600009,-0.021251869,0.183660725,1.260799,0.016757911,21.71693663,15.99,-0.610672967,-0.514272635,-0.055370978,-0.195682954,-0.167151831,-0.424915163,-1.3509875,0.039910273,0.226851969,0.029656608,0.048076923
ARRY,2023-Q4,11/7/2023,19.0604256,0.091851766,43.32516847,1.138262299,0.538822091,-0.932345253,5.219669118,1,0.122363268,0.071983957,1.91195862,3.876291513,1,-41.42662606,-5.469927619,0.214115489,1.434035,0.020512429,21.73673973,14.81,-0.308633494,-0.235835721,-0.027499391,-0.100344883,-0.074108121,-0.16759618,-0.527675,0.096736001,0.108395732,0.24049217,0.029656608
ARRY,2024-Q1,2/27/2024,14.45066298,0.200454638,44.76476376,0.891090569,0.52121511,-1.157863516,-0.404161524,1,0.008878424,0.042356461,1.622337144,4.179496951,1,-17.06412022,-2.622628639,0.241168931,1.3032685,0.011658157,21.44770252,13.43,-0.258590272,-0.192957066,-0.020821465,-0.059369218,-0.057492626,-0.131214421,-0.40995,0.129402131,0.153808253,0.176180022,0.24049217
ARRY,2024-Q2,5/9/2024,13.20284374,0.046240851,44.3413192,0.865436708,0.485380457,0.09382536,-0.76899696,1,0.049862685,0.091228974,2.541616714,1.942424242,3,0.589849788,0.877245739,0.172683383,1.3237785,0.015995057,21.36439851,12.69,-0.172006939,-0.118546865,-0.00831159,0.008426564,-0.028155298,-0.067381934,-0.201275,0.184709787,0.148467299,0.03372434,0.176180022
ARRY,2024-Q3,8/8/2024,10.37184388,0.298169383,30.67439831,1.23624523,0.623716313,1.028197557,2.174296572,1,0.422336141,0.130941047,1.603945941,2.395921413,3,2.570877926,0.582557157,0.222853496,1.6854475,0.021275229,21.03501697,23.79,-0.1100588,-0.058044544,0.000672139,0.077948267,-0.002377934,-0.008185651,-0.078077778,0.236964255,0.139998656,0.019984013,0.03372434
ABG,2014-Q1,2/3/2014,44.49592115,0.653087763,21.54328829,0.909438262,0.276403541,-0.472222222,16.33333333,0,0.178571429,0.178571429,1.376946492,2.111111111,1,8.461078034,1.643426762,0.074446289,0.4723155,0.00267875,21.06409454,21.44,,,,,,,,,,,
ABG,2014-Q2,4/22/2014,56.55942464,0.112161207,56.95845604,0.987608592,0.190783437,-1.833333333,27,0,0.31372549,0.490196078,1.738459256,1.04,2,-10.76284246,-1.489134447,0.046447032,0.3563165,0.000734971,21.25038275,13.19,-0.579126761,-0.431114094,-0.025449141,-0.285791388,-0.08717852,-0.296384615,-1.1559,-0.010131148,,0.081241744,
ABG,2014-Q3,7/21/2014,71.96362866,0.294926328,62.00568355,0.783599378,0.147469711,0.142857143,54.25,0,0.099337748,0,1.667446783,0.696629213,1,5.097577546,0.033918936,,0.346161,,21.49798067,12.81,-0.376230047,-0.242627111,-0.01067651,-0.114675038,-0.036119637,-0.120753283,-0.46545,0.168321523,0.024620768,0.04642272,0.081241744
ABG,2014-Q4,10/20/2014,67.93095586,0.209315507,46.99895421,0.772512542,0.297681814,2.705882353,-1.413298566,0,0.041335453,0.540010599,1.453217136,0.082616179,1,0.562316176,0.256194057,,0.427042,,21.40713435,18.57,-0.195264476,-0.076132122,0.001241562,0.061910163,0.005755685,0.032735451,0.281366667,0.253390819,0.04075875,0,0.04642272
ABG,2015-Q3,7/20/2015,95.26385773,0.123223819,66.21132239,1.293444972,0.168480795,3,6.529411765,0,0.477941176,0.036764706,1.132829515,4.44,1,-12.11800128,-1.725537626,0.036881113,0.2604485,0.000499107,21.68003569,12.25,-0.107033723,-0.000292074,0.008376041,0.132993119,0.028795616,0.097383049,0.697175,0.275708313,0.041140381,,
ABG,2015-Q4,10/20/2015,87.0879042,0.215276286,61.65460951,0.887830015,0.194879205,-0.086956522,13.56818182,0,0.052751423,0.00341556,0.83864811,0.085702513,2,-2.213366399,-0.030874143,0.046575028,0.369042,0.000565143,21.56674346,15.75,-0.12427923,-0.023782018,0.006130182,0.096723716,0.020882233,0.068626439,0.50322,0.281960199,0.048564462,0.043332636,
ABG,2016-Q1,2/3/2016,51.98975077,0.456434819,29.69510141,0.580592073,0.430494441,2.298245614,-1.909735654,0,0.051407589,0.521419829,1.09712632,0.266666667,3,-1.919707619,0.243206675,0.067219943,0.577488,0.0020065,20.86064791,21.65,-0.187507631,-0.07489332,0.002578024,0.053818417,0.008982427,0.028131682,0.198516667,0.254657409,0.069036305,0.115732783,0.043332636
ABG,2016-Q2,4/25/2016,60.17760815,0.133402392,45.36942636,0.885039533,0.321192325,8,-1.60443038,0,0.015172414,0.522758621,2.01705326,0.182707993,1,-17.9860033,-2.454083252,0.068966793,0.4463385,0.001558911,21.08357834,14.08,-0.264249584,-0.130922497,-0.00107756,0.013901783,-0.003335735,-0.010044766,0.021571429,0.2789876,0.070244702,0.075884956,0.115732783
ABG,2016-Q4,10/24/2016,56.44650837,0.084464762,47.62877261,0.795822327,0.23877704,-2,-2,0,0.344,0.288,1.156778426,1.314814815,1,5.030156658,1.406392357,0.035808285,0.3805205,0.000380054,20.90111039,13.02,-0.344693463,-0.196867209,-0.006478648,-0.018065084,-0.019615823,-0.06230864,-0.32385,0.243200349,0.075014514,,0.084117032
ABG,2017-Q2,4/26/2017,62.7602468,0.042185164,53.77755647,1.171106625,0.265440058,-1.648648649,52.6,0,0.57,0.005,1.655835929,1.898550725,3,5.533689882,-0.235853136,0.093300449,0.432012,0.003839679,21.01168209,10.85,-0.62083053,-0.415964743,-0.021252309,-0.199774443,-0.069557763,-0.231509193,-1.26764,0.144168811,0.089162452,,0.067717996
ABG,2017-Q3,7/24/2017,58.31314797,0.034051347,51.15437203,0.719145072,0.313428897,-1.25,17.58333333,0,0.020408163,0.074829932,1.068263469,7.647058824,1,-16.97581937,-1.603004694,0.061312861,0.3908325,0.001414696,20.90208995,9.43,-0.565881981,-0.326603186,-0.011569211,-0.081579364,-0.038487547,-0.126400722,-0.668866667,0.192689696,0.080256802,0.008716323,
ABG,2017-Q4,10/23/2017,60.08759663,0.080981371,38.99309014,0.83077854,0.226105863,1.958333333,0.321428571,0,0.018867925,0.358490566,1.20685707,0.737704918,1,-8.307572751,-0.931469531,0.048618356,0.3764155,0.000856411,20.87838897,11.07,-0.488443059,-0.266813873,-0.007590008,-0.039165051,-0.025232187,-0.08066958,-0.441171429,0.21884225,0.075515372,0.058098592,0.008716323
ABG,2018-Q2,4/23/2018,69.22314267,0.166468025,52.63061826,0.658841049,0.247002247,17.16666667,-1.523809524,0,0.303030303,0,1.270498283,1,1,-2.014911888,-0.886910903,0.05811441,0.3616285,0.001385286,21.07022889,16.34,-0.48662023,-0.24883915,-0.005328637,-0.004162232,-0.017409618,-0.050769852,-0.219266667,0.206250584,0.06414781,,0.017841213
ABG,2018-Q4,10/22/2018,65.45853998,0.438313151,21.61103806,0.732651073,0.165240388,158.7407407,0,0,0.047619048,0,0.824869946,0.166666667,1,6.075533938,1.605944146,0.06400452,0.38788,0.001406143,20.91555517,19.64,-0.257074157,-0.044635909,0.011257181,0.160546355,0.036256856,0.126675108,0.7199,0.275640993,0.044241589,,0.024390244
ABG,2019-Q1,2/5/2019,72.24083687,0.198215284,58.33620312,0.901669148,0.221047133,-1.034482759,5.724137931,0,0.524137931,0,0.609588759,5.904761905,2,-17.26231432,-1.395290505,0.063985706,0.4858365,0.004842232,21.07417685,15.57,-0.333449438,-0.134264691,0.003130774,0.071379555,0.008235895,0.028820322,0.227716667,0.282535183,0.06527103,0.112174643,
ABG,2019-Q2,4/22/2019,75.08275954,0.209655435,55.9122279,0.679697296,0.202618766,0,-1.333886584,0,0.008130081,0.573170732,1.442772698,0.008196721,1,-10.72755536,-0.847274634,0.053570344,0.343793,0.001088214,21.08140828,12.42,-0.230163997,-0.057599844,0.007117117,0.122960007,0.022017172,0.081762883,0.4778,0.325371236,0.054334941,0.01614684,0.112174643
ABG,2019-Q4,10/21/2019,103.631738,0.234907753,69.62299118,1.068727,0.20400805,9.048387097,-0.464912281,0,0.027848101,0.002531646,1.146956236,0.082191781,1,5.973400946,0.148584099,0.058890663,0.366429,0.001248014,21.44135001,14,-0.208568501,-0.067954291,0.00377166,0.076246538,0.012281617,0.052666979,0.295216667,0.369752537,0.055049662,,0.048158254
ABG,2020-Q1,1/31/2020,105.7227951,0.294926328,25.72605326,1.447718272,0.292573899,12.6875,7.868421053,0,0.003603604,0.064864865,1.369836022,0.856187291,0,-27.07975294,-3.444953402,0.083783952,0.464821,0.003102821,21.34712435,18.84,-0.270845861,-0.134140867,-0.001727344,0.002673167,-0.006607468,-0.016055448,-0.154083333,0.29613183,0.064809311,0.088129836,
ABG,2020-Q3,7/27/2020,98.92469113,0.308901713,70.62538121,1.761887548,0.511451467,1.212374582,-1.553359684,0,0.04,0,1.296013367,3.761904762,1,-12.76392579,-1.480273627,0.078136852,0.6098945,0.001360357,21.46433295,24.74,-0.276727704,-0.127904833,-0.000303009,0.020751799,-0.001778873,-0.000799677,0.004316667,0.316312703,0.064836596,,0.029134266
ABG,2020-Q4,10/26/2020,117.5044072,0.152775972,61.07718133,1.458310191,0.395033948,3.5675,-1.328205128,0,0.014880952,0.005952381,1.043367886,11.92307692,1,0.039475756,0.028746496,0.125531947,0.7048955,0.003435839,21.53370905,32.46,-0.362395289,-0.163695711,0.00047239,0.017032042,-0.000131431,-0.004066748,0.174766667,0.273192515,0.0711168,0.048083111,
ABG,2021-Q1,2/1/2021,158.9881263,0.113129137,52.44420008,1.355529402,0.432650236,-1.310344828,3.227272727,0,0.032,0.12,2.163886171,2.289473684,1,1.861877336,0.024620797,0.016546267,0.627215,-0.000288696,21.7942868,30.24,-0.400484898,-0.184236239,-0.000778729,0.006112966,-0.00350182,-0.011579626,0.0118,0.255227587,0.07551524,0.090488035,0.048083111
ABG,2021-Q2,4/26/2021,208.7672643,0.224092944,60.81161178,1.722372592,0.3773163,3.804988662,6.296296296,0,0.006389776,0,0.734752027,3.671641791,1,-11.76709551,-1.371310713,0.078308697,0.479522,0.001907571,22.11436669,17.64,-0.366436008,-0.115658252,0.007274677,0.087441876,0.023922938,0.078555964,0.7388,0.286303306,0.056567798,0.045466561,0.090488035
ABG,2021-Q4,10/25/2021,218.0114439,0.141871476,64.32492454,1.441545874,0.34101532,24.00806452,-0.741935484,0,0.033557047,0.147651007,0.743188387,0.446601942,1,-16.51154289,-1.831464877,0.05321253,0.4201355,0.000911196,22.18697018,15.24,-0.383208699,-0.130934049,0.007663963,0.076901376,0.024075456,0.064950535,1.32425,0.252601715,0.045358051,,0.015437145
ABG,2022-Q1,2/14/2022,167.8619689,0.013591505,51.14839849,0.889022175,0.409000163,-1.380019458,0.036516854,0,0.193110647,0.171189979,1.11599243,1.554666667,1,-2.355002311,-0.281281053,0.066270991,0.768559,0.0093815,22.01779473,28.33,-0.37187781,-0.143099791,0.004905406,0.046160165,0.014985397,0.036703957,0.7633,0.243419183,0.042272337,0.065604582,
ABG,2022-Q2,4/27/2022,167.1208513,0.34917939,41.36672551,1.421188653,0.403859725,-1.492138365,-0.196969697,0,0.021148036,0.027190332,0.648211684,2.804597701,3,-2.806984614,-0.315855529,0.070520354,0.571538,0.001323089,22.02287909,31.6,-0.491484559,-0.233779838,0.000916544,-0.007021227,-0.000322195,-0.031355547,-0.011385714,0.381391729,0.06148015,0.088472515,0.065604582
ABG,2022-Q3,7/27/2022,172.2836303,0.347703941,43.55025717,0.824452102,0.461324693,-1.736168852,-2,0,0.008383234,0.094610778,1.221019796,0.584440228,3,-5.042139704,-0.723530706,0.068968699,0.536231,0.001375179,22.00948636,23.24,-0.555761231,-0.280311103,-0.002511449,-0.042751129,-0.011543981,-0.065314087,-0.450728571,0.408149424,0.075033892,0.098558604,0.088472515
ABG,2022-Q4,10/26/2022,158.3844322,0.083785389,49.39123752,0.506934024,0.341675207,-1.725897921,-1.796633941,0,0.56424581,0,1.205463033,2.977777778,3,-1.033823813,-0.190709955,0.089892606,0.572907,0.002370018,21.9534409,27.28,-0.5530204,-0.268293217,-0.001127378,-0.027076879,-0.006659895,-0.047234812,-0.2193875,0.402657062,0.072919115,0.051550174,0.098558604
ABG,2023-Q1,2/1/2023,204.7919036,0.246116328,82.35519974,1.400888875,0.324913486,-1.467523904,4.961122613,0,0,0,1.230889064,1.98349381,3,-3.012054937,-0.395577381,0.066124127,0.4862595,0.002509411,22.35776471,17.87,-0.536071361,-0.262046367,-0.001231616,-0.025724505,-0.006622658,-0.04617725,-0.13685,0.443499669,0.070942326,0.021602742,0.051550174
ABG,2023-Q2,4/24/2023,211.3941263,0.023494634,55.37974412,0.615197571,0.34675162,-1.911558328,140.3790323,0,0.025882353,0.001176471,0.980306318,11.31884058,1,-5.488630552,-0.902036467,0.012809297,0.428083,-0.00010825,22.22431414,16.89,-0.475849614,-0.23222804,-0.000145372,-0.017641195,-0.003479213,-0.038470472,-0.0043875,0.459106796,0.060049901,0.04347263,0.021602742
ABG,2023-Q3,7/24/2023,247.476078,0.181603487,44.8157092,1.4271777,0.3667444,-1.897156685,14.48907104,0,0.002136752,0.001602564,1.700707195,17.17475728,1,-4.469350306,-0.309508763,0.074199326,0.423263,0.001988304,22.33592455,13.91,-0.524537378,-0.286175451,-0.005740657,-0.072305271,-0.021953964,-0.095487746,-1.0308375,0.388461472,0.069320179,0.092956929,0.04347263
ABG,2023-Q4,10/23/2023,221.3831614,0.047964133,30.12883286,1.087487975,0.268076533,-0.062622309,0.193795326,0,0.000591017,0.007092199,1.517989075,1.016686532,1,-9.449311716,-1.197511847,0.081986588,0.460599,0.002242536,22.13369583,20.37,-0.54666827,-0.307787738,-0.007958022,-0.095711232,-0.029049041,-0.116393531,-1.4747875,0.366988235,0.074256545,0.062805873,0.092956929
ABG,2024-Q1,2/7/2024,218.504442,0.091921838,47.78287083,0.931013805,0.294164543,3.006218905,-0.864744903,0,0.020246479,0.036091549,1.882333856,3.971553611,3,2.500805848,0.02694451,0.050327387,0.469299,0.003103321,22.19030965,12.83,-0.507185778,-0.285559671,-0.007397713,-0.088474974,-0.026925407,-0.10682087,-1.375433333,0.340562936,0.073682868,0.06346656,0.062805873
ABG,2024-Q2,4/24/2024,226.5328436,0.048715324,54.49406902,1.015172806,0.238492468,-1.464814815,-1.399717514,0,0.070133011,0.07617896,1.330990782,3.307291667,3,-4.148443085,-0.379057529,0.040452644,0.3326475,0.000655286,22.23184468,15.97,-0.480996667,-0.246663222,-0.004108634,-0.031373435,-0.014843761,-0.058161226,-0.665833333,0.388456762,0.069857596,0.018743475,0.06346656
