,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4
ALLY,,,111.36111111111111,8.700125470514429,5.393058918482647,,3.797317436661699,,2.718016194331984,1.133553173948887,,5.69345579793341,2.252450152078405,0.7672101874911893,0.26206656211883606,,,1.4526022304832713,,1.266698935140368,1.860956618464961,1.2763401109057302,2.132963256674597,1.4232602478551002,1.9133609150644926,0.3485520784680056,3.422201361182821,2.3842877037765215,1.8767614655393288,2.0180991802613426,3.3395040167656305,2.2520525451559936,1.1519243399448311,1.0536165907941326,1.0111164482261716,0.8420157809843498,0.8091053804520854,0.4843395939131759,0.6231116069353414,1.2027589395807645,0.3441148022146621,1.042510460251046,1.2818680009530616,1.7297325864073565
ALXN,,2.100981767180926,1.2024353120243532,1.64200140944327,0.6707193515704154,1.6982703395259449,0.5510204081632653,0.6017142857142858,1.0053097345132744,0.39694323144104804,0.4979807393600497,2.1486146095717884,1.8306999409332545,3.3996539792387543,1.2655137334689726,2.1391144476788724,3.446969696969697,1.209985315712188,,2.5993377483443707,0.9371900826446281,0.970873786407767,2.6686046511627906,2.1571815718157183,1.46923828125,0.7886075949367088,4.258426966292135,,,,,,,,,,,,,,,,,
AMAT,3.305186170212766,2.2022524636320977,2.620003011367914,3.8015488867376575,0.8516746411483254,1.7241409008698647,1.6769127965252255,6.976784677887406,7.102255917159764,1.7757296466973886,2.2340286358020207,0.7823652173913044,1.7386471144749291,1.3192857392459028,1.0345001853037297,1.1485907191083484,1.1101463584620745,1.6563196565673244,1.450592965230216,1.3929462971260322,0.75,0.8170717738425236,1.030317577548006,,0.8787366046249295,1.4395738541782266,1.4343171296296295,1.2220175034546292,1.39221269296741,1.4512185377546944,1.483201604622842,0.9872077543888843,1.5243133207179311,1.324735690849435,1.466425685732511,0.9020197132160049,1.065131002896208,0.9173043588551135,1.4421990521327015,,,1.1068526694616554,1.8604677310546436,1.400795181437854
TWX,2.314326957776976,3.8129644921552437,5.849872773536895,0.12916411199673003,4.643141945773524,0.7794813979706877,0.3946478873239437,1.7048627828598941,9.166437414030261,0.3836777166641891,0.603344120819849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMG,0.3048327137546468,1.4774193548387098,0.4406779661016949,0.42528735632183906,1.6144578313253013,3.8796296296296298,0.53515625,0.8267716535433071,0.23706896551724138,1.1894736842105262,0.9713004484304932,0.8826563507414571,0.27061469265367316,0.27576426095178064,0.9426934097421203,0.18225419664268586,0.8067632850241546,0.7812971342383107,0.2818627450980392,0.8415730337078652,1.46875,0.2628475147430497,0.9647058823529412,0.2109718929901795,,,,3.2941176470588234,17.47887323943662,,1.3885350318471337,1.9176470588235295,1.617391304347826,,1.0588235294117647,,,,,1.0,,,,
AMGN,0.9012529832935561,1.0415376676986585,1.4572810317033853,1.5264666960741067,1.1292840176450627,2.22550052687039,1.4817073170731707,1.8556139692076605,1.3253142609449502,0.966785079928952,1.2662747347289933,0.9774084234306922,1.3920209488601356,1.8756848668052144,,1.392495680078993,1.1393129770992367,1.253949814126394,1.029503105590062,1.0854552469135803,1.6313472262987967,0.6790623465881198,1.2720230190349713,1.7788138754196194,1.2101478226128646,0.7777480609788714,1.2658165767533105,1.4621983914209116,1.7130044843049328,0.7922077922077922,1.324825030876904,0.7631905648665426,,2.1259463179628355,0.5952380952380952,1.7774369461486026,0.8472861085556578,1.0533651931501393,1.7886969042476601,1.0502392344497609,0.6751382670529366,1.0550996483001172,0.9098490865766481,1.0760126687781297
AMP,0.893541518807665,1.482233502538071,1.4972375690607735,1.2650602409638554,1.516431924882629,1.3904639175257731,1.9595015576323989,3.308080808080808,0.852882703777336,1.5817490494296578,1.391768292682927,0.6178217821782178,0.9672386895475819,0.4204651162790698,,2.3294797687861273,0.8352941176470589,1.4047619047619047,0.9574742268041238,1.6807131280388978,1.959409594095941,1.5140449438202248,2.6904761904761907,0.5602836879432624,1.3341176470588236,2.521345407503234,0.6226203807390818,1.175,0.7413010590015129,1.196808510638298,,0.8977272727272727,0.7435328898743533,0.46677471636953,0.4646098003629764,0.25510204081632654,1.330396475770925,1.3333333333333333,0.9006622516556292,1.320754716981132,0.9048780487804878,4.328125,0.27423059255856685,0.3843562874251497
AAL,1.2675181221953746,1.853325356466248,2.084137013634852,2.3466835178244576,1.9237157945271244,1.858448233662397,1.4702401394869626,2.1133420185454823,1.8087749084085425,2.297731275251217,1.2824705338571758,1.1069070019902298,1.7291245655161265,3.0384174311926606,1.8635693215339233,1.0582105263157895,4.147769335671147,2.980210114830198,,3.947514036943608,1.887557344817901,2.0680613404013632,2.27635006077444,3.403789279112754,,0.6843427336322346,1.9282969335631712,2.1887643344929777,1.2016508673502289,1.381093900686886,2.1018512461568655,2.561266148425703,0.6776321414068011,1.5403885049721895,2.2630034377707595,0.9542252258712176,1.4172320508416352,1.4422832308670765,1.25994311275344,1.2360539402857196,1.0410550339747913,1.6777270986386268,0.6447715269374009,2.04815189446622
AMT,0.5420624151967436,0.7399103139013453,1.6851851851851851,0.36125,,1.6787330316742082,1.0095087163232963,,,1.7861771058315334,0.7422512234910277,1.7122835943940644,0.7070499657768652,0.6330708661417322,2.841726618705036,2.0163551401869158,3.8661971830985915,0.4466717095310136,2.6885007278020376,2.406869220607662,1.7765042979942693,1.0224321133412042,1.2046855733662145,1.396322378716745,1.8436744560838034,,1.5699481865284974,0.909903201787044,1.6375661375661377,1.0371052631578948,2.0526315789473686,1.4370424597364568,0.843911612599906,0.9723333333333334,6.5008246289169875,2.5508035957504767,1.2020935336822556,1.4634803921568627,1.4412650602409638,1.4662521051949735,0.5216568942689616,1.4815697266993693,1.8678861788617886,2.8408710217755444
AMZN,0.6481667503766951,0.7983193277310925,14.848101265822784,1.1309739085507622,0.8659422009206094,1.0929744591563562,1.0720480007500117,0.907319922787768,1.7188008777518227,1.1975539532937962,0.7511368677905945,0.8038640364736153,0.9572274049553616,0.8013142797538333,1.2502868068833652,1.3989365841006354,1.0413972012130512,1.087352592500156,0.8043646049306112,1.078660066454194,0.9801913002905559,0.7894038550409207,,1.248963953397451,1.2320061833125966,1.429295169612215,1.6017512769727926,1.258691760003331,1.352528901734104,1.290514097068768,0.8957418027747035,1.2157415818074613,1.3246574812291974,0.9996078850746801,1.1032356260004723,1.1329994931385985,1.1787357435883234,1.5736719054422652,1.7750512981397004,2.0130343109066513,,2.0513728802783002,1.9883253083569685,1.9216661797998977
ANF,0.7364957697592017,1.7322095123419627,1.7269252988490424,1.9324441364974883,1.416013859596264,0.5032436002019967,0.443361334002006,1.129959610358755,1.7440670079106562,1.6860878395531862,1.305246589716684,1.0064112467171327,,,,,0.9859092910612065,0.9791285801340646,0.7488106565176023,0.596725509924083,1.501281186783547,0.7545759216292859,2.572412155745489,0.23890196078431372,,,,1.2439024390243902,1.532008830022075,2.112741589119542,5.057172921781831,4.42351598173516,0.4279769526248399,0.2877379371403276,,,0.7715311004784688,3.0041718815185647,0.6865303244005642,0.9844251030691709,0.8965564361847499,0.8601642904352752,1.1392579390797148,1.0213924542979385
APA,2.390463917525773,1.0231884057971015,1.8979118329466358,,0.6934335443037974,0.9303043670048522,0.6713470820535322,0.03738124741842214,0.6029018709431081,1.18714859437751,4.938202247191011,1.6533892382948987,2.3844460748349228,1.7173659673659674,1.8658394726638232,2.902943018159048,2.472509702457956,0.8815384615384615,1.954565901934323,3.387669313404951,1.5551504102096627,2.7534157449577097,1.407960199004975,2.893574865553354,2.2295186483901817,1.0988941832239503,1.8314389877761097,1.6665909607086078,3.552053824362606,,0.8403997354691748,7.149714828897339,,1.2201272967455266,1.6954267728198482,1.0796312640972836,1.887509130752374,0.6807228915662651,0.4980803886233644,0.672988681553992,1.3593814150814287,3.5042655291922156,0.3936741900813757,1.4049700501861746
APC,0.99721059972106,0.4280412371134021,,1.1996694214876034,1.1438896189224705,1.8631043256997455,0.20765295395612868,1.8502857142857143,0.31267015706806284,2.4224735497993435,7.038777032065623,1.0456749170706814,1.0937266616878267,1.8455497382198953,1.238466147393649,1.6716356107660455,3.24628312863607,0.8262693156732892,1.5929029078363726,1.292141230068337,1.2643142476697737,2.455240549828179,,,,,,,,,,,,,,,,,,,,,,
APD,6.345286885245901,2.810109289617486,0.453326950694112,0.9361606473849843,0.8883868052417533,1.508404447892423,1.3649665551839465,0.9084887144259077,0.39936575052854123,1.3114583333333334,0.6158690176322418,,0.9176098215998465,5.550695825049702,2.9966555183946486,1.5903398926654742,0.72330547818013,0.4990969295605057,,3.641573033707865,1.9342465753424658,1.9108433734939758,0.47052280311457173,6.318537859007833,2.3123123123123124,0.19153484395040615,0.7628330084470435,0.8421985815602837,6.556529764651592,2.674809644670051,1.3659777424483306,0.7861130495464062,0.7319034852546917,0.8306216103462661,0.8881135707410972,0.5918072289156626,2.1410658307210033,0.729431721798134,1.310580204778157,1.5951270088128564,0.3290715971675846,0.676911544227886,1.3006535947712419,1.1249323958896702
THRM,,,1.970268724985706,1.1945733666547662,1.027231467473525,,0.26518391787852863,,,2.313131313131313,2.227272727272727,0.2958579881656805,,0.08774193548387096,2.038961038961039,0.30996309963099633,,0.6647887323943662,,,0.07282913165266107,0.23333333333333334,0.6379310344827587,0.23076923076923078,,,1.3571428571428572,0.6415094339622641,,,,,,,,,,,,,,,,
ARW,1.7560975609756098,2.3786008230452675,0.1111111111111111,1.3103448275862069,12.272727272727273,0.09016811003565971,0.27927927927927926,2.746913580246914,1.9664948453608246,0.9362549800796812,2.2752293577981653,1.2571428571428571,,3.3636363636363638,3.5945945945945947,1.3504273504273505,,1.0891472868217054,0.9306930693069307,2.0594900849858355,,3.80078125,4.96969696969697,6.5,1.0617283950617284,,0.31343283582089554,3.871794871794872,,4.294871794871795,3.00593471810089,1.21256038647343,5.147540983606557,,,,,,0.3512727272727273,2.3207547169811322,,,5.738636363636363,
